actiune, timestamp
findById_tranzactie||2026-05-23T20:59:25.894863600
findById_lot||2026-05-23T20:59:25.902175100
findById_oferta||2026-05-23T20:59:25.904822700
findById_utilizator||2026-05-23T20:59:25.909631900
findAll_notificari||2026-05-23T20:59:25.911684800
findByDestinatar_notificari||2026-05-23T20:59:25.911684800
update_notificare||2026-05-23T20:59:25.921563200
test_finalizat||2026-05-23T20:59:25.936598300
actiune, timestamp
findAll_categorie||2026-05-25T17:45:44.189346
findById_categorie||2026-05-25T17:45:44.230858800
update_categorie||2026-05-25T17:45:44.238856300
findById_categorie||2026-05-25T17:45:44.239855700
delete_categorie||2026-05-25T17:45:44.252373800
findById_categorie||2026-05-25T17:45:44.252373800
save_utilizator||2026-05-25T17:45:44.798185900
save_utilizator||2026-05-25T17:45:44.806701900
save_utilizator||2026-05-25T17:45:44.813701800
findAll_utilizatori||2026-05-25T17:45:44.818701300
findById_utilizator||2026-05-25T17:45:44.822704500
update_utilizator||2026-05-25T17:45:44.832700700
findById_utilizator||2026-05-25T17:45:44.832700700
save_produs||2026-05-25T17:45:45.047780600
save_produs||2026-05-25T17:45:45.055299600
save_produs||2026-05-25T17:45:45.060300800
findAll_produse||2026-05-25T17:45:45.060300800
findById_produs||2026-05-25T17:45:45.065152500
update_produs||2026-05-25T17:45:45.072685600
findById_produs||2026-05-25T17:45:45.072685600
save_licitatie||2026-05-25T17:45:45.083665100
findAll_licitatii||2026-05-25T17:45:45.083665100
findById_licitatie||2026-05-25T17:45:45.085684500
update_licitatie||2026-05-25T17:45:45.092760100
findById_licitatie||2026-05-25T17:45:45.092760100
save_lot||2026-05-25T17:45:45.106103
save_lot||2026-05-25T17:45:45.114037100
update_licitatie||2026-05-25T17:45:45.120075800
update_lot||2026-05-25T17:45:45.125053100
update_lot||2026-05-25T17:45:45.129053300
save_oferta||2026-05-25T17:45:45.137415100
save_oferta||2026-05-25T17:45:45.141432
save_oferta||2026-05-25T17:45:45.145665400
save_oferta||2026-05-25T17:45:45.151309300
findByLotId_oferta||2026-05-25T17:45:45.152326800
update_lot||2026-05-25T17:45:45.166976200
save_tranzactie||2026-05-25T17:45:45.172995600
update_licitatie||2026-05-25T17:45:45.179461800
save_tranzactie||2026-05-25T17:45:45.183761500
update_lot||2026-05-25T17:45:45.187881
save_notificare||2026-05-25T17:45:45.193994700
save_notificare||2026-05-25T17:45:45.198046200
save_notificare||2026-05-25T17:45:45.201990100
save_notificare||2026-05-25T17:45:45.205595500
save_notificare||2026-05-25T17:45:45.210346700
save_notificare||2026-05-25T17:45:45.214539800
findAll_loturi||2026-05-25T17:45:45.216507
findById_lot||2026-05-25T17:45:45.221817800
findAll_tranzactii||2026-05-25T17:45:45.229846300
findById_lot||2026-05-25T17:45:45.232818800
findById_oferta||2026-05-25T17:45:45.238092200
findById_utilizator||2026-05-25T17:45:45.243089800
findById_lot||2026-05-25T17:45:45.246089500
findById_oferta||2026-05-25T17:45:45.248087400
findById_utilizator||2026-05-25T17:45:45.250146600
update_tranzactie||2026-05-25T17:45:45.259390800
findById_tranzactie||2026-05-25T17:45:45.260442900
findById_lot||2026-05-25T17:45:45.262436100
findById_oferta||2026-05-25T17:45:45.266146700
findById_utilizator||2026-05-25T17:45:45.269111500
findAll_notificari||2026-05-25T17:45:45.271149500
findByDestinatar_notificari||2026-05-25T17:45:45.275305
update_notificare||2026-05-25T17:45:45.283701700
test_finalizat||2026-05-25T17:45:45.293258
actiune, timestamp
findByEmail_utilizator||2026-06-04T11:22:59.078529500
save_utilizator||2026-06-04T11:22:59.989688
findByEmail_utilizator||2026-06-04T11:23:38.949458600
save_utilizator||2026-06-04T11:23:39.231857300
findByEmail_utilizator||2026-06-04T11:24:21.734316600
save_utilizator||2026-06-04T11:24:21.856295600
findByEmail_utilizator||2026-06-04T11:24:43.503611
findAll_categorie||2026-06-04T11:25:14.002963700
findAll_categorie||2026-06-04T11:25:26.913130300
findAll_categorie||2026-06-04T11:25:41.443849900
findAll_categorie||2026-06-04T11:26:05.231285700
findAll_categorie||2026-06-04T11:26:07.200283
save_produs||2026-06-04T11:26:19.988969700
findAll_categorie||2026-06-04T11:26:24.757708
save_produs||2026-06-04T11:26:34.929590700
findAll_produse||2026-06-04T11:26:42.417152100
save_licitatie||2026-06-04T11:27:19.126431500
findAll_licitatii||2026-06-04T11:27:24.127937100
findAll_produse||2026-06-04T11:27:30.100318100
